ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.54449847939927,142.6998001510937,802.5056486876556,2.375323435151053,16.24338356646041,151.9665540280323,3.035242411525267,60.452196682350596,1.8209034738344243,0
7.828058971769259,164.22789966877778,924.1130091524087,2.036818554121737,21.997673121693154,344.724453865607,3.0654007747331367,51.186857313237326,2.5188302440961996,0
8.207350701668439,142.4283908915514,619.4390784789175,2.9895195514698583,13.341152358195359,24.778358228573264,2.9781519921677253,37.42585267742725,1.9593002372843198,0
8.193068424359405,151.82747810091348,886.656396549718,1.3066007609827854,17.73687084757013,137.69475835179315,3.1243931196631194,34.31199214734952,2.4424253591672067,0
7.863506469451838,154.23782481316712,807.1730041545111,1.5312976156158613,13.925696156041953,145.5817802673894,3.0107443207132953,40.84293290414783,3.1326025132804998,0
7.7013244182118115,151.82759474661393,760.72850514307,1.1500840252309343,16.03387156448407,219.50862490081354,3.6683554843149335,64.80489447990725,3.3623055668802406,0
7.22728527996604,149.0367252237762,598.8658264616172,2.0152641555274,17.259984805554197,179.89816100263985,2.845402212234502,45.56594673196865,3.700452587456807,0
8.48677311295537,144.16119097946367,933.9974195368192,2.5100174009044234,4.476302299989702,57.21477939210192,2.902332895910982,38.56863513271675,2.1055729688277784,0
7.80223573554564,134.73042708877603,747.8155915941954,2.5283803830644223,14.029656553033933,286.40398844141237,3.385049001407843,26.290602420226847,4.214224512628358,0
7.716122816458774,141.25404041034474,660.6415328904884,2.063748683305768,15.318299057919402,262.23815306127665,2.905076773185629,29.034626977959817,0.928827759853206,0
7.9426608842165685,158.44182953027507,757.1606834275938,1.5017251650662893,11.268322234920927,236.63186453237043,2.9201428002116248,25.988702808567414,2.122028720838642,0
8.213252931560039,146.95316093043152,755.3918647446536,0.9413592792170217,22.94631827124298,209.04485661784457,2.8665463817052252,49.39888125240376,3.7291301952895846,0
7.344653222860021,139.93715699102745,731.3257531849391,2.7314640995348567,17.90956284809553,240.14777069126106,3.1322709888413036,63.801402391005325,2.481737788465406,0
7.146381284003621,151.3237079932593,751.0434627056436,2.2234294552441125,8.153203197843519,291.941699322765,2.657674481081773,50.128736822223644,3.045562879314486,0
7.587120390860755,152.87140192881367,870.3788417284721,1.6978469841510533,14.583472638748217,259.53121653844244,2.61915858159205,41.02705943350423,2.117756458876426,0
8.17360881037473,149.76450822307297,939.4032814009099,1.5916312952817406,15.20226239562046,165.5789971702719,2.555008911236099,29.021334426532633,2.268014886145086,0
7.5961939472827344,133.81772937989848,754.7981217077587,1.7428328841474354,13.16559255516896,248.3050170811173,2.5990130359667587,44.48699541116224,3.323032863137024,0
7.547622366559869,145.14399356442897,788.2766438624077,1.6543338020859863,21.347849369800024,295.1473840266312,3.358407361805313,60.6092437160256,2.2474909122170654,0
7.5638967131542065,158.29664847680388,965.6437920025188,2.133298869784368,11.828422203058881,212.91460795590854,2.4019720566367617,21.298137399660252,2.314217621552246,0
7.476638041691788,149.27577068774005,850.6127396873887,2.956653921228726,13.37135969036919,147.72837806867966,3.182363519603092,48.38840969330232,3.123614572036061,0
7.456975667677944,156.06805775472543,744.2199668443428,1.9671657822010336,10.504798153839317,264.99868636108596,2.889986622679436,61.450602986785285,2.2211293673715877,0
8.282602609020547,144.02976295615267,843.5852461132043,2.416223077220789,22.79396297000626,222.24385475056576,3.2701095774219335,48.47706781448727,1.4758920084738874,0
7.725507810391371,161.1932235696556,823.0301594346129,2.0996502001228174,24.2885962115931,227.7325088764578,3.526003388449088,48.52496848521325,1.0063465976978536,0
7.8558831357317205,152.11542949377528,888.1598619815938,1.945779750622094,21.151469164451022,205.7707899926825,3.1285487942278776,57.840518064280595,2.783452337072441,0
8.05204230580472,131.93674803273277,848.2826989035013,0.24891830893711653,20.239521804920383,307.5650288486346,2.975781291035626,53.526784853270016,3.3090401094163306,0
7.854507003186288,153.81107823209769,791.693569373136,0.5847024831139579,17.9520441869763,236.91204170991267,2.7780441342190114,24.563933474835984,1.8690507227965194,0
8.32715028431334,151.20894595924952,675.7206092535812,2.71358164161203,15.803886787357392,308.0966669057609,3.1359685479303288,42.61270571121662,2.287748883710771,0
7.4317543392735645,164.39268168723584,690.9169282571896,2.4057195085780574,12.508012408309257,160.60378569952698,2.7613321992457616,56.30804214850809,2.756959088173343,0
7.882025808563555,127.50097812473545,851.2257744910936,2.255875212394524,19.94278826404675,278.6507977746879,2.541164583515632,17.76873564622382,2.213166560707311,0
7.646306127490006,151.96944093227484,953.2859649627596,1.587567760228156,18.18150128334109,73.56653283145269,3.403055280587264,35.88613412508867,3.0402369607284374,0
7.787443275029,153.85474653916836,688.7582549650497,3.0352787999058632,12.688509370652515,291.2258211224796,2.900762020112328,54.708070894713885,2.447310830506483,0
8.073764741707913,154.59160454569525,711.6961997853548,1.468907619959372,12.276223011606792,68.90250735409198,2.885075143321063,34.99418876941914,3.341661271716714,0
7.897089074933139,156.74077598973884,746.8146670247927,2.0770912782189184,19.35624113934169,236.9558836184106,2.628439680746809,32.86573845265954,1.1375686801576008,0
7.611523037256541,143.5991068394479,785.4873235807631,3.06492585432451,23.318128520980085,114.1772910655126,3.0758382014858747,66.93067269214916,2.4674378254400686,0
7.904525355748692,154.68878093220732,777.9987253116071,0.9829709987643079,17.81195206216203,287.1983935996391,3.5906875063099664,43.32510801871786,1.441063349723158,0
7.917599794472096,147.03118281467735,909.7984928402626,2.12075741807825,14.134214139784016,197.51772007020296,2.9118043247508982,34.272901476714416,0.39119464966861955,0
7.56440705937423,147.22106785479608,818.4612112924526,1.7624432180918477,18.020225645011287,35.39343666325015,3.2888308430548503,35.95031451851355,2.6104501786709307,0
7.663308299702735,158.09985555992958,657.1502747220558,1.4879487160238922,20.262493296335382,72.47245789056916,2.9187024693180463,,2.637392747583775,0
8.48677311295537,152.28530631896385,657.1547886248304,1.7075716209041976,13.847261696241535,300.9721879780692,3.0178506683232147,34.46315532830521,2.1027803218172494,0
7.461518665996069,155.14759435378028,795.9824583155539,2.9964503578222206,16.26006575299072,274.05856556464676,2.537733731807932,56.4399940268208,3.41976874827458,0
7.948206466174196,143.55399130180575,822.9673976529177,2.731661435104534,22.160457633749683,67.81494985137816,2.299899115858637,47.336178837127605,2.1934240616033818,0
7.810804612435526,142.460828656783,894.0759689358457,2.5970970931292103,29.165011343594113,291.3996513593976,2.8989349046646,39.59551339899484,0.9013298539710263,0
8.451006524694245,144.9651221980079,706.8816842149598,1.6764911366379376,13.846469717550542,160.18910325776702,2.8609379616577026,30.103707493541766,2.8168885220365927,0
8.148541436902436,135.70481155115772,823.9460277585142,2.206394736876069,19.116244771770976,319.2053973673451,3.075326933997681,32.96500230090461,1.5183999774151267,0
7.839091107026437,142.35047018399464,770.7496808124608,2.7814574862535593,18.801913673396065,84.69967050840623,2.6657790478240444,39.65815385725132,2.643519376882345,0
7.207221233477622,156.20644970692328,804.5480506735219,1.6444347074887973,5.306170938883184,291.99840863321845,2.633458149084764,42.16534159571546,1.7166974397536465,0
8.070924860927775,146.88001982794358,852.061603099802,1.8018020579338334,19.81788873791758,6.390040304620754,3.4678195466577075,46.66010767133459,3.8545535597881484,0
7.885441250143515,157.86840364403147,800.5101151686852,0.8468439813738367,22.390739263426244,181.23239985849426,3.5711563480156663,54.375888753149006,1.462427899495016,0
7.755844992520146,145.00670640622045,673.424838682983,2.3305343904089777,19.755331729993188,241.50713624469552,2.86995490511155,37.60660872611403,3.320984491885238,0
8.041853911993977,153.50927860481818,880.5342217844692,1.7265800142044674,14.33668126681076,155.4974423768334,3.1801161233171777,47.41461251738741,3.3587595706325457,0
7.726527868477041,155.76297376157868,879.2082761953299,2.0890788562513554,16.684613499286563,255.6211879294443,3.236429635971997,49.77364400865331,1.3085526024507041,0
7.952295242840992,140.51486500189841,800.8321231149088,1.1414515629625477,24.246228253675117,318.5981766730291,3.423579881438527,48.101144598798264,2.1412578526131822,0
8.289157336754238,164.16775681604952,696.2425577638847,1.1356256895752357,23.713000277460036,123.8926330641456,3.4442085386058037,45.41893234752016,2.0794370177473587,0
7.749870939180671,140.41753711028014,855.6316754630723,2.5260085524053326,15.999026261636908,265.61220557565383,2.755747100837602,51.43736095749008,3.6955767283957677,0
7.41526785043571,143.27097428357538,822.2410811602005,2.041990039706288,15.427254041614455,225.26561507464112,3.0634055388849175,44.456570013147804,3.1284826692706225,0
8.438132482055329,136.19281545237237,830.5324239607412,0.09896635294554912,18.441594640286798,155.78597993101215,3.373733735593085,19.541161135839427,1.5736772315952836,0
8.201907225896367,142.9975057056252,699.9924250340541,1.764349386120048,16.305172328492453,186.93810540311446,3.3620101132654128,37.563536196273105,3.41985087157804,0
8.381558139450098,135.6867563887535,743.4342271571886,2.1111369536908997,15.203301161311856,227.96456609500396,2.7417216770574417,24.424417777694295,2.2580968185651207,0
7.3775654083840845,139.77245329680954,710.594621973091,2.3929668395342647,15.59950122688049,110.608279667295,3.1535380763880156,53.35630901288266,2.045556203864176,0
7.515063205678819,148.07142084763962,965.3118041833451,1.992426428532374,13.162287857892602,230.31706892128304,3.820691188484597,73.00966179874288,3.1395905446919117,0
8.052569174904022,159.89132198782121,678.8150854991012,1.5249615160155552,14.675506901736886,209.03751713429577,3.1992565018202006,29.768458635714083,1.7750840407169508,0
7.794026311032668,138.31865994057046,771.0826552395666,2.4361646367468737,9.581100013183905,229.82529940329098,2.8616883903459174,43.28566734929582,3.1360243431375805,0
8.169227958286765,149.2356178299781,877.3933731944884,1.2063634391063545,16.561334048831135,173.74342056415793,3.2082588001873082,18.602331114972436,3.593335827849326,0
7.915956712033464,141.20224372302428,837.7196556148535,1.6720393349855314,16.272602924521134,131.66557023250778,3.1398130061919516,48.646009263992816,3.316446398585141,0
7.908299927189799,148.11533186568826,776.3960708594432,0.6753315265095241,16.83278685090158,214.9496197858831,2.5422520721794797,37.41048597091684,2.140791993169977,0
7.72210491578366,151.67381089924345,712.0316142424084,2.2598180494476443,12.593862955852492,134.33362547063774,3.0703406971076546,18.98328165187498,3.714722865059818,0
7.704209989718766,149.87838336864706,820.7746894355198,1.1573411259528654,17.875443264168435,232.34660040894914,2.4302991697274496,56.03326887948313,3.1717058567738463,0
6.701089854712418,151.80613471906221,810.8764643199197,0.40312599904216173,20.56645517517505,95.96346046484081,2.9917285981315573,58.32892303095628,2.131443691010232,0
7.649973564506138,152.0108341218944,751.0010741436731,1.4159913458176894,18.914774934092826,229.8914767280589,2.9641956617762544,58.03052649316896,1.9798105600883154,0
7.142467243842759,142.6529460005998,802.6235006538751,1.8176952324072777,18.09872712780598,146.99560410850847,3.573715917915308,40.4538670637836,1.7967604546782348,0
7.9466826795107,154.73603920257037,745.4562378999653,3.481518900688631,14.760943944454423,174.74807332682866,2.8419191437770728,45.99314177845299,1.6459381169106355,0
7.973780464000115,162.69474122061257,864.3293992706652,2.256021304462193,11.530607728493441,163.0342462871771,3.008852144415085,53.4487945709712,1.938394771534554,0
7.757803490174738,152.12932826800863,827.0340391785472,0.6247797409648582,19.989739192524222,137.13027199629502,2.906307461536794,35.319410373889966,1.4081992877960903,0
8.453678973378524,160.7176403020517,716.9678499861373,1.5078315815755279,11.076552027058932,243.80133945037585,3.0142437861287497,36.148182380836865,3.1284016138012585,0
7.482083621646299,148.54851718070998,853.7749753569126,1.073087285193455,13.803003012331217,178.62024362704392,2.3189449633406016,53.24310238036173,1.6715332590518355,0
7.57803445256575,150.19766136251437,838.3459483301854,2.3625390902792867,25.206164057004187,290.4457907255502,3.3454017201431756,48.95920657010192,2.532181836167735,0
7.798589122212088,137.806772688125,793.3817798773671,0.8172820587763295,16.51483057130831,230.90069332062103,3.3513275024051885,60.077265214434085,1.4282236804405406,0
7.832408062339037,153.598927539427,727.0955834902534,2.5530027167111373,20.566373953779056,268.69019660955,3.053079678590074,50.5537588872112,2.724370598749637,0
7.789344175546675,139.46825297450883,826.3376086779047,3.259622640350909,16.269666122509538,261.15356401909355,3.0977535825999176,53.691315871632725,1.4088278822792426,0
7.542286483389711,159.90985446632834,661.232027088024,2.7472674237951025,16.363114064105652,126.43590052616412,2.9209468925639537,,2.6755149881015607,0
8.147781925443073,161.6926436647601,830.1345899604433,1.0707140543517775,14.77195359304784,344.27193704948576,3.428309388457697,52.36063854202029,4.338853823245858,0
7.478605969857268,140.25445128267097,734.4371402089573,2.8204129746002513,12.593072504006201,313.06332055833093,3.0923466229063856,60.03707778778681,3.5520503349854464,0
8.183746841543286,144.41108779451642,730.4911648810163,2.809539815431307,22.80409398469444,253.86881181124204,3.252022086910575,30.19034055704963,0.9369168157116059,0
8.09156729178115,159.91015890313383,725.8957402295971,1.7074450031333537,22.590316822211488,220.70624156219688,3.3543458079842137,42.37554556805523,1.0608316027617903,0
7.572561610543547,142.26194298751042,709.8728433417016,1.913873403099625,12.196763738425926,270.1883513633125,3.103615437394747,56.615145828393466,2.4745084565246427,0
7.506697811544017,155.11509776903333,726.8267729627842,2.531153264305227,23.81653120166733,274.2486108757418,3.2678511618724047,51.78289445266564,1.436379297500855,0
7.8827082056617055,147.95420505742962,762.7597107025177,0.8215266458442594,8.050986492347638,243.23136748451972,3.2751604824611418,46.58579821764258,3.2114157141768693,0
8.401584326611095,153.62892698427953,657.3769999255885,2.48992430423239,22.267562239677645,142.8849314565234,2.872305478074629,71.13005979305146,3.4803915477294143,0
7.59288415732216,147.833403954345,904.4511780766483,1.4190857524443086,21.48070648095415,179.83813120971726,3.037089823608516,32.79424732132866,4.348575251140212,0
8.38611121893602,145.53032749962824,764.6109259543283,1.9731030172982826,9.704792013085596,194.26015194186465,3.1664465609613304,16.650462969427192,3.3498020342454042,0
8.286641006244222,152.83470258548758,836.9124070857331,2.479031506002962,20.342963735310935,235.52168109515736,2.7533122357292537,45.913110779388,1.1798312705261396,0
7.573266200934434,144.5838192735645,716.7782033844908,2.1766872213542303,15.926499213157358,294.1883841686319,3.122076043694149,,2.8538272932364377,0
8.201458775857493,151.1376954113638,763.1725530051112,2.711539988398591,19.85536025682409,227.7416611210312,2.681012904857477,49.495453244635065,2.3098579429079447,0
8.407503149350577,156.79722085895733,789.6544504902162,2.2982921606296918,16.57045805906566,152.9469595698962,3.5165268665343885,21.22055464562528,2.8103619971776586,0
7.458412117276035,152.30774130248142,754.8750315688618,2.3585041973936693,22.751523203343666,250.03102862487248,3.272428407797969,44.38943196412835,4.234285686055697,0
7.342473615871466,157.8615829170681,762.477443189204,2.1169866150379506,19.514167962181695,120.96753677848446,2.940476636332706,37.70625612801631,2.603490513094812,0
8.013048716606193,158.5055663966484,771.6221615921083,2.0546554659707637,17.841750984198633,227.46541249725172,3.2430312212147783,,2.013596713153429,0
7.526799091213609,130.5776469634545,682.4096926909507,2.226362842704163,17.166343552793695,264.3770564881148,3.565338022012605,44.411721325303475,3.5530663199463803,0
7.8026485222796165,148.45548295474435,578.7556883387299,1.5164914140903036,21.424676292064596,314.06889630118144,2.4578522175065736,49.897797103312676,1.4962880137792207,0
8.007637709247671,153.6453639969808,697.625195208244,2.19895832813029,11.941856328545033,264.2502595945061,3.320402114660417,30.114775019722945,2.7390240854767645,0
8.042244189527592,144.9410925940959,639.526213616427,2.0413906962004194,12.085438458871508,324.37144778650963,3.35423856975543,55.33569041639151,1.8969667057189732,0
8.00384940890345,146.42101320186438,799.9424193903013,2.2314551425601157,22.31545318215629,219.6198090694237,2.875330688386851,42.14936700837487,1.688218381254429,0
7.773314662903513,149.9301264977471,628.8261335241879,2.695269557501865,23.37545757070487,373.4329219101206,3.0771377472313977,53.01151217347166,3.468567945931076,0
7.640681137290132,154.24667037655624,703.8367089117479,2.128409248596282,16.35164567019489,168.50486083432634,2.8596067289118263,29.020314986211815,1.2580410346952946,0
7.664803890963608,151.11789991220328,708.1632119745653,1.195695621329123,24.706335833589865,147.8926499237505,2.6815606107977374,36.923094895593444,2.1296532755084914,0
7.592735629696487,142.95654509381222,817.9874550699316,2.4464174181239247,16.344310634245257,229.60511500956628,2.4523830871982146,72.64426663454576,3.589545294140268,0
7.566858681383499,142.85236376088167,740.7699433319167,2.4376069811901884,19.31285728464963,200.71910805824828,3.2195211875075582,44.99248095677961,1.3606720648253363,0
8.319545231603186,157.91726310255928,849.712332436211,1.9765995406394217,4.534941496790388,212.05062820529608,3.296013108908121,17.182621574490607,3.1725707959996337,0
8.149083359334192,153.44380499557096,696.4135227648179,0.9611239987948403,18.041647178360595,208.66405868141175,3.5742357378132446,11.286308573140838,1.5904877293717423,0
7.544855501277717,157.30090772673563,720.2510975675539,1.7775360824879172,17.31849196894163,297.41559967028047,3.266874211069452,33.732950803195266,3.1460068087478947,0
7.374518087954111,137.24952561911624,832.0141946588574,1.3714443329052861,13.92627386206405,147.52536556002048,3.135571959553105,41.47481550779836,1.556724627353614,0
7.766373110924004,152.89183912098645,883.2963216671195,1.6247604797056032,7.073891942131293,228.28624254700733,3.485068263156186,51.75445924233731,3.3075801024586253,0
7.442042429596074,161.5002742018297,504.6761468890726,1.7041303327208226,15.329191230671128,244.9439604188171,3.038741563617825,44.520908779079676,3.324288884256429,0
8.07260133826236,147.58810347393703,903.9140422692457,2.1940673274825504,14.88835157298849,262.3004205457219,3.2497802788836507,19.84350256918699,1.4819447016483203,0
7.653799637344189,142.015228745032,704.5538391789237,1.7009348027666602,24.381752418349723,180.5153050678019,3.3680909020502154,37.937491663894306,3.257206331338503,0
7.992372748580534,158.38061432021223,647.9604051633074,2.0154975721893926,15.509641979131482,219.829492051895,2.8703834227139144,29.475786886526837,2.4599182162133806,0
7.862949294009322,139.26052743856684,875.7038889313984,1.2216548279814183,18.271263494181962,35.24213468193535,2.884869773945427,41.71388383840546,3.093356415325959,0
8.152068051881697,149.90515784601294,745.2660350683727,3.0986864178137004,19.360810518651622,335.0395030094383,2.6646149599919897,71.26331026621098,2.672395077370683,0
7.78364667789336,137.7888272733413,763.0832761277138,0.3270574010399327,17.923404245210513,243.4010844197135,2.673792329472546,40.24856234018442,1.5426393967820358,0
7.286774178229841,157.50882281350346,723.3097054704668,2.396550183767084,18.478068803394784,46.23876763859488,2.4922701353234253,26.159240614419083,1.8427797398410701,0
7.507962151299448,149.54032012373713,781.3352386864734,1.5399316085433066,15.414336647296125,106.59048393358385,3.262382722970133,26.552952724019967,2.4471917544322803,0
8.233174371398846,140.7486442450744,659.1335671118308,2.186125810910493,13.966190313145603,218.8268482982801,2.5552140526083846,44.670935746440335,1.5312593977889728,0
8.220455971659097,157.09871351514047,684.5524918110169,1.353633576255131,11.719044624701016,79.21384551360644,2.8177799930124285,46.90394981921218,3.6537760006781625,0
7.601757224738611,159.88975934987621,728.3091520392002,1.6420875645375037,17.959104181444935,181.47872837377858,2.935546771265229,22.86118178945893,3.211859305124468,0
8.274535454283324,162.51169952852115,751.038916116405,2.1078536874392584,11.52358660862464,105.54684092620408,2.5512767786521144,42.71016174053625,1.5728495860945333,0
7.078820440877783,148.55451235568367,741.314694297257,2.9069508332591445,20.694944755735268,288.26738325356524,3.227121856556264,63.04853797465018,1.6841334421794873,0
7.766727855317598,137.1872406130292,738.8695143414803,1.3274617991801587,12.355412009963965,197.86901973967056,3.1585552066899703,51.673534082274,1.2351122756795063,0
7.3917637441210715,159.64370560726454,765.2801675529959,1.8209271115161028,12.978037942683159,226.0725855104199,3.6937167795761168,26.528709496059683,2.7721052810101026,0
7.817977501855502,154.59311052332268,963.8920912039297,3.263932601967154,12.030575518882149,202.45928551135268,2.6708128566620797,45.8022796108135,1.8906833188609085,0
8.108249383912682,137.3138879797689,884.2096616294665,2.5552988720004333,13.064153235024675,169.14388375320792,2.608676691101175,76.78316789006166,2.5594641378968763,0
7.702968268232322,155.458476751938,816.6558234240758,2.391155907098401,14.80282140049752,55.55507809769265,3.6185491638344307,39.07692790784294,2.5412704241919926,0
8.03034580043203,150.70385510654964,710.8415301910885,1.6689698295719313,17.759869410939867,146.19747950101004,3.3945533422114273,61.60304711173244,1.54976469463844,0
7.773579571233046,150.6446859288244,907.1807211252093,1.5813396626699887,18.441545581040568,216.7620038824998,3.9572277665834195,33.28552943068422,1.7768574340772954,0
7.456642170467052,134.07661975411926,810.5179554151468,2.2754890625696347,18.909885845105194,253.42027379133418,3.150395833679485,27.06360023302597,1.3198676610282014,0
8.045027487212414,149.97360724130124,889.1228756467069,2.1756591664028706,18.63009672604683,231.77606146802387,3.0122868684872826,40.14763537998082,4.302859234929785,0
7.696233739007008,150.24581726849397,642.630110385982,2.8884909226637774,18.39334830214714,247.52991143435256,3.482844704860832,27.90017946905804,3.6779524827539536,0
7.623566258179685,149.95163229989998,954.012472742556,2.9141209493900666,23.92222757526884,167.90974537417387,3.258578419478753,26.99796503576039,1.9744208867674362,0
7.702066707838348,151.16835167487906,793.8023086383419,2.5010819857566693,16.083111493163678,210.29951565205536,3.1244163140273145,48.622058502130365,3.2830899878994773,0
7.591693584692585,153.12478174191241,734.3692718567661,3.104890983362918,10.3696247399019,86.53366586154984,2.8076834805492656,60.40437230297929,1.4274109966570774,0
7.80399561225308,149.4122050075314,657.6522347006226,3.317674688970487,22.76600828504569,185.8109182006601,3.1290801173919442,35.38846082417812,1.8920681807969744,0
7.584041582876997,151.2322539940828,725.407240433686,1.783498896867104,8.698527528736404,281.10001646700005,3.189984323273784,13.034658873778529,3.3828370745258622,0
7.946647557074925,160.62539184323168,779.5409573514735,2.6321349172653976,15.869329770095327,235.81284789333776,3.2940477885824264,43.24063669219974,2.6685441171381923,0
7.525512190750988,150.6618938742633,808.6005212888997,1.1771508029294477,20.90508142912072,250.5549551698871,3.552839564740934,51.7841243301339,2.665819952188206,0
7.962660541270116,151.00703510891543,706.692023369057,2.12254955734973,17.46022411509475,342.7549890536791,3.358489040013392,64.75175087947004,1.9558905922761733,0
7.643211753183107,146.7220690152221,791.7013857986178,2.0004636894570074,11.573776281081926,185.0855801835572,3.366097361884779,,2.968090259212353,0
7.418103284056395,156.41656891541743,751.3447706402352,2.367321807497395,17.81399140284239,287.6983940842515,3.213081567152032,45.77762038500129,3.7316717242394417,0
7.557087353548805,154.38808320714335,729.5314703390162,2.534612571849765,17.843847451120034,136.8230086586539,3.5909928273000453,31.654047377886904,1.5861877913372486,0
8.183185671809088,133.89128183165283,631.4747708599161,0.9935738649391839,8.619842541817404,298.56021207266525,3.1370922830867816,,2.7688499887648264,0
7.590931616890642,148.25203067243774,741.1670662039696,2.8851391068473338,18.81932784408457,233.4242787077588,2.874719500926441,44.40490580151098,3.0908228255602506,0
7.789926578014943,144.35177658244683,903.8108554047368,2.4000174492239195,23.1660498492216,116.92021226046704,2.791726120307647,50.94288691905487,1.5545137339930806,0
7.162582430569605,167.37136727701534,662.0179354623376,2.533074365303952,12.25839835748886,174.45558164113794,3.2767801177494404,66.02805511119365,2.131016257433872,0
7.814763690468836,151.70327886321346,888.2449718831892,1.1585942455524771,19.012743414461816,254.18397355428027,2.6934213917268464,38.1272686099046,2.3821335779307637,0
7.891096837274627,149.94673178332093,777.7378292370489,0.9280571501883287,15.001981695352521,236.58934768821342,2.9403033714526585,49.97843228826809,4.120388135716679,0
7.5532595229506345,158.25004979100595,733.2602197188439,2.1469356945784988,9.935571283133676,229.7667864337798,3.2978468852742635,19.427575200329017,1.2525878944672035,0
7.925995548004406,136.69745093708065,764.239527047548,2.125313684570588,10.913439612310503,278.43118884199146,2.8871269271192372,44.30011274068734,2.0704007097169432,0
7.45840812766392,143.76290094785435,827.7406770096487,1.2621607208154846,15.431528226463469,110.88744806220978,2.8064517515660126,44.76227754266132,2.6655631127119674,0
8.115770863794836,137.95229541379808,970.1661725330207,1.3548806413027947,19.21389345037474,237.16883462517166,3.2771539660626763,35.91146806662163,2.3424974013036595,0
7.546086150951272,155.54778302768793,849.3153180276834,1.9269553898289027,15.686999608120162,174.87153399384212,2.7058032885159102,45.814492158503604,3.0332875934490415,0
7.977204605019421,146.17369052442572,745.4456237047286,3.2360070384952633,16.342329680874432,187.87321362653853,3.5512167896754434,48.983953377886245,2.8424531193525797,0
7.4075508327239525,141.1370572312565,882.4527045678583,1.577429965749417,9.831499962491069,261.07522381586386,3.290655026154067,41.28650539861559,2.800425573295125,0
7.857257010353481,140.5756132386712,799.2447094683301,1.4221312436329303,10.110503018707233,237.40597519490683,3.1973138623136763,36.54415354379576,2.491203788348791,0
7.337214519314919,140.25373425408202,873.3264014743639,2.2821245971288766,15.51478229507446,224.99396070187476,2.98389298946678,18.6013886319867,1.9683576783579708,0
7.928123490938549,136.47340539448584,853.4901528647068,2.2829907593778525,15.975143219957213,236.6560883705599,2.998224392136452,6.525536094676963,2.181277367039868,0
7.133709809567056,159.96784540986764,889.3793450561494,1.5430890684547414,12.680631446892356,256.72733044821683,3.059471184057178,29.83877041830713,2.414883403364372,0
7.737207354387138,161.50209096630778,988.6246943765601,1.7249544709485576,22.9225993239619,173.1643995839749,3.002853982270872,51.77348875696391,2.2385525969098485,0
7.5548713496204805,140.13680347226568,784.3702273671744,1.414160556690772,19.857326125576996,140.44795464166148,3.2097909747867384,55.672776436258424,2.5040391862772697,0
7.400723181324546,158.35907266688784,856.0812383277822,1.3365574161698077,23.99435856001838,235.87013670004205,3.578907752629451,32.61865964313144,2.254948998623755,0
