datasetName,errorType,feature,modelName,percentage,epc_at
diabetes_data_upload.csv,Noisy,partial paresis,GaussianProcessClassifier,0.4,0.811
diabetes_data_upload.csv,Noisy,partial paresis,GaussianProcessClassifier,0.6,0.8114
diabetes_data_upload.csv,Noisy,Itching,ExtraTreesClassifier,0.6,0.8117
diabetes_data_upload.csv,Labels,class,LinearDiscriminantAnalysis,0.4,0.8134
diabetes_data_upload.csv,Labels,class,RidgeClassifier,0.4,0.8134
diabetes_data_upload.csv,Noisy,Itching,SVC,0.4,0.8149
diabetes_data_upload.csv,Noisy,delayed healing,SVC,0.4,0.8164
diabetes_data_upload.csv,Noisy,visual blurring,RidgeClassifier,0.6,0.8176
diabetes_data_upload.csv,Noisy,Itching,KNeighborsClassifier,0.8,0.8179
diabetes_data_upload.csv,Noisy,delayed healing,RandomForestClassifier,0.6,0.8187
diabetes_data_upload.csv,Noisy,Genital thrush,SVC,0.6,0.8187
diabetes_data_upload.csv,Noisy,weakness,LogisticRegression,0.4,0.819
diabetes_data_upload.csv,Labels,class,MLPClassifier,0.4,0.8209
diabetes_data_upload.csv,Noisy,delayed healing,KNeighborsClassifier,0.6,0.8222
diabetes_data_upload.csv,Noisy,visual blurring,RidgeClassifier,0.4,0.8223
diabetes_data_upload.csv,Noisy,partial paresis,KNeighborsClassifier,0.4,0.8227
diabetes_data_upload.csv,Noisy,weakness,RandomForestClassifier,0.4,0.8231
diabetes_data_upload.csv,Noisy,Age,SGDClassifier,0.6,0.8247
diabetes_data_upload.csv,Noisy,Itching,RidgeClassifier,0.6,0.8249
diabetes_data_upload.csv,Noisy,Obesity,AdaBoostClassifier,0.4,0.825
diabetes_data_upload.csv,Noisy,Alopecia,GaussianProcessClassifier,0.6,0.8262
diabetes_data_upload.csv,Noisy,visual blurring,RandomForestClassifier,0.6,0.828
diabetes_data_upload.csv,Noisy,sudden weight loss,SVC,0.8,0.8296
diabetes_data_upload.csv,Noisy,sudden weight loss,SVC,0.6,0.8309
diabetes_data_upload.csv,Noisy,Polyphagia,DecisionTreeClassifier,0.6,0.8318
diabetes_data_upload.csv,Noisy,visual blurring,GaussianProcessClassifier,0.8,0.8318
diabetes_data_upload.csv,Noisy,Polydipsia,AdaBoostClassifier,0.8,0.8321
diabetes_data_upload.csv,Noisy,Itching,DecisionTreeClassifier,0.4,0.8339
diabetes_data_upload.csv,Missing,Polyuria,QuadraticDiscriminantAnalysis,0.4,0.834
diabetes_data_upload.csv,DuplicatedAll,class,SGDClassifier,0.4,0.8341
diabetes_data_upload.csv,Noisy,weakness,DecisionTreeClassifier,0.4,0.8341
diabetes_data_upload.csv,Noisy,delayed healing,DecisionTreeClassifier,0.6,0.8343
diabetes_data_upload.csv,Labels,class,KNeighborsClassifier,0.4,0.8343
diabetes_data_upload.csv,Noisy,Polyphagia,GaussianProcessClassifier,0.8,0.8344
diabetes_data_upload.csv,Noisy,partial paresis,GradientBoostingClassifier,0.6,0.8347
diabetes_data_upload.csv,Noisy,Obesity,KNeighborsClassifier,0.4,0.836
diabetes_data_upload.csv,Noisy,visual blurring,LinearDiscriminantAnalysis,0.4,0.8362
diabetes_data_upload.csv,Noisy,Alopecia,GaussianNB,0.6,0.8374
diabetes_data_upload.csv,Noisy,Genital thrush,ExtraTreesClassifier,0.6,0.838
diabetes_data_upload.csv,Noisy,Alopecia,GaussianProcessClassifier,0.4,0.839
diabetes_data_upload.csv,Noisy,Itching,GaussianProcessClassifier,0.4,0.8391
diabetes_data_upload.csv,Noisy,delayed healing,AdaBoostClassifier,0.4,0.8395
diabetes_data_upload.csv,Noisy,Polyphagia,RidgeClassifier,0.4,0.84
diabetes_data_upload.csv,Noisy,Obesity,GaussianProcessClassifier,0.4,0.8403
diabetes_data_upload.csv,Noisy,Alopecia,LinearDiscriminantAnalysis,0.4,0.8405
diabetes_data_upload.csv,Noisy,muscle stiffness,GaussianProcessClassifier,0.6,0.8406
diabetes_data_upload.csv,Noisy,Itching,LogisticRegression,0.4,0.8407
diabetes_data_upload.csv,Noisy,sudden weight loss,LogisticRegression,0.4,0.8409
diabetes_data_upload.csv,Noisy,muscle stiffness,KNeighborsClassifier,0.6,0.8409
diabetes_data_upload.csv,Noisy,Alopecia,LogisticRegression,0.4,0.8418
diabetes_data_upload.csv,Noisy,Polyphagia,GaussianProcessClassifier,0.6,0.842
diabetes_data_upload.csv,Noisy,visual blurring,ExtraTreesClassifier,0.8,0.8421
diabetes_data_upload.csv,Noisy,Age,SVC,0.4,0.843
diabetes_data_upload.csv,Noisy,visual blurring,LinearDiscriminantAnalysis,0.6,0.8432
diabetes_data_upload.csv,Noisy,Alopecia,RandomForestClassifier,0.4,0.8441
diabetes_data_upload.csv,Noisy,Polyphagia,KNeighborsClassifier,0.4,0.8443
diabetes_data_upload.csv,Noisy,Polydipsia,GaussianNB,0.4,0.8449
diabetes_data_upload.csv,Noisy,Irritability,RidgeClassifier,0.4,0.8453
diabetes_data_upload.csv,Noisy,Irritability,LinearDiscriminantAnalysis,0.4,0.8453
diabetes_data_upload.csv,Noisy,Itching,ExtraTreesClassifier,0.4,0.8459
diabetes_data_upload.csv,Noisy,partial paresis,RandomForestClassifier,0.4,0.8464
diabetes_data_upload.csv,Noisy,Alopecia,RandomForestClassifier,0.6,0.847
diabetes_data_upload.csv,Noisy,Itching,AdaBoostClassifier,0.6,0.8472
diabetes_data_upload.csv,Noisy,partial paresis,AdaBoostClassifier,0.6,0.8489
diabetes_data_upload.csv,Labels,class,QuadraticDiscriminantAnalysis,0.8,0.8496
diabetes_data_upload.csv,Outlier,Age,SVC,0.4,0.8497
diabetes_data_upload.csv,Noisy,Itching,RidgeClassifier,0.4,0.8527
diabetes_data_upload.csv,Noisy,muscle stiffness,LogisticRegression,0.4,0.8536
diabetes_data_upload.csv,Noisy,weakness,GaussianProcessClassifier,0.6,0.8536
diabetes_data_upload.csv,Noisy,visual blurring,DecisionTreeClassifier,0.6,0.854
diabetes_data_upload.csv,Noisy,Itching,LinearDiscriminantAnalysis,0.8,0.8545
diabetes_data_upload.csv,Missing,Itching,SGDClassifier,0.4,0.8548
diabetes_data_upload.csv,Noisy,Itching,RidgeClassifier,0.8,0.8553
diabetes_data_upload.csv,Noisy,visual blurring,GaussianNB,0.4,0.8559
diabetes_data_upload.csv,Noisy,partial paresis,RidgeClassifier,0.8,0.8561
diabetes_data_upload.csv,Noisy,Genital thrush,GaussianNB,0.4,0.8565
diabetes_data_upload.csv,Noisy,Itching,KNeighborsClassifier,0.6,0.8565
diabetes_data_upload.csv,Noisy,sudden weight loss,DecisionTreeClassifier,0.8,0.8566
diabetes_data_upload.csv,Noisy,partial paresis,RandomForestClassifier,0.6,0.8569
diabetes_data_upload.csv,Noisy,Polydipsia,GaussianNB,0.6,0.8571
diabetes_data_upload.csv,Noisy,Alopecia,DecisionTreeClassifier,0.4,0.8572
diabetes_data_upload.csv,Noisy,Irritability,DecisionTreeClassifier,0.4,0.8573
diabetes_data_upload.csv,Noisy,visual blurring,GaussianProcessClassifier,0.6,0.8599
diabetes_data_upload.csv,Noisy,Alopecia,SGDClassifier,0.8,0.8626
diabetes_data_upload.csv,Noisy,Polyphagia,LogisticRegression,0.6,0.8635
diabetes_data_upload.csv,Missing,Age,SVC,0.8,0.8652
diabetes_data_upload.csv,Noisy,Gender,SGDClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,sudden weight loss,LinearDiscriminantAnalysis,0.4,0.866
diabetes_data_upload.csv,Noisy,sudden weight loss,SGDClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,sudden weight loss,AdaBoostClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,sudden weight loss,RidgeClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,muscle stiffness,LinearDiscriminantAnalysis,0.4,0.866
diabetes_data_upload.csv,Noisy,muscle stiffness,MLPClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,muscle stiffness,RidgeClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,muscle stiffness,GaussianNB,0.4,0.866
diabetes_data_upload.csv,Noisy,Polydipsia,SVC,0.4,0.866
diabetes_data_upload.csv,Noisy,Polydipsia,SGDClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,Polyphagia,LinearDiscriminantAnalysis,0.4,0.866
diabetes_data_upload.csv,Noisy,Polyphagia,LogisticRegression,0.4,0.866
diabetes_data_upload.csv,Noisy,Polyphagia,SGDClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,delayed healing,LinearDiscriminantAnalysis,0.4,0.866
diabetes_data_upload.csv,Noisy,delayed healing,GaussianProcessClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,delayed healing,SGDClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,delayed healing,RidgeClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,delayed healing,GaussianNB,0.4,0.866
diabetes_data_upload.csv,Noisy,Alopecia,SVC,0.4,0.866
diabetes_data_upload.csv,Noisy,Alopecia,KNeighborsClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,Obesity,GaussianNB,0.4,0.866
diabetes_data_upload.csv,Noisy,Obesity,RidgeClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,Obesity,LinearDiscriminantAnalysis,0.4,0.866
diabetes_data_upload.csv,Noisy,Obesity,SVC,0.4,0.866
diabetes_data_upload.csv,Noisy,Obesity,LogisticRegression,0.4,0.866
diabetes_data_upload.csv,Missing,Obesity,SGDClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,Obesity,SGDClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,visual blurring,LogisticRegression,0.4,0.866
diabetes_data_upload.csv,Noisy,visual blurring,SGDClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,Irritability,RandomForestClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,weakness,SGDClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,Genital thrush,SGDClassifier,0.4,0.866
diabetes_data_upload.csv,Noisy,partial paresis,LogisticRegression,0.8,0.8666
diabetes_data_upload.csv,Noisy,sudden weight loss,DecisionTreeClassifier,0.6,0.8673
diabetes_data_upload.csv,Noisy,partial paresis,LinearDiscriminantAnalysis,0.8,0.8679
diabetes_data_upload.csv,Noisy,Polyuria,SGDClassifier,0.6,0.8709
diabetes_data_upload.csv,Labels,class,GaussianNB,0.6,0.8735
diabetes_data_upload.csv,Noisy,muscle stiffness,AdaBoostClassifier,0.4,0.8747
diabetes_data_upload.csv,Noisy,muscle stiffness,SGDClassifier,0.6,0.8752
diabetes_data_upload.csv,Noisy,Polydipsia,SVC,0.6,0.8759
diabetes_data_upload.csv,Noisy,Itching,LinearDiscriminantAnalysis,0.6,0.8775
diabetes_data_upload.csv,Noisy,Alopecia,RidgeClassifier,0.4,0.8782
diabetes_data_upload.csv,Noisy,Genital thrush,AdaBoostClassifier,0.4,0.8783
diabetes_data_upload.csv,Noisy,delayed healing,SGDClassifier,0.6,0.8789
diabetes_data_upload.csv,Labels,class,LogisticRegression,0.4,0.8793
diabetes_data_upload.csv,Noisy,visual blurring,SVC,0.8,0.8798
diabetes_data_upload.csv,Noisy,Irritability,GaussianNB,0.4,0.8804
diabetes_data_upload.csv,Missing,Polydipsia,QuadraticDiscriminantAnalysis,0.8,0.8808
diabetes_data_upload.csv,DuplicatedAll,class,SGDClassifier,0.6,0.8815
diabetes_data_upload.csv,Noisy,delayed healing,LogisticRegression,0.4,0.8819
diabetes_data_upload.csv,Noisy,muscle stiffness,GaussianProcessClassifier,0.4,0.882
diabetes_data_upload.csv,Noisy,Alopecia,GaussianNB,0.4,0.8835
diabetes_data_upload.csv,Outlier,Age,SVC,0.8,0.8871
diabetes_data_upload.csv,Noisy,Irritability,AdaBoostClassifier,0.4,0.8883
diabetes_data_upload.csv,Noisy,muscle stiffness,ExtraTreesClassifier,0.4,0.8893
diabetes_data_upload.csv,Noisy,Polydipsia,DecisionTreeClassifier,0.6,0.8906
diabetes_data_upload.csv,Noisy,Polydipsia,LogisticRegression,0.6,0.8909
diabetes_data_upload.csv,Noisy,sudden weight loss,GaussianNB,0.6,0.8911
diabetes_data_upload.csv,Noisy,delayed healing,DecisionTreeClassifier,0.4,0.892
diabetes_data_upload.csv,Noisy,weakness,ExtraTreesClassifier,0.6,0.8927
diabetes_data_upload.csv,Noisy,Itching,GaussianNB,0.4,0.8927
diabetes_data_upload.csv,Noisy,visual blurring,SVC,0.4,0.8933
diabetes_data_upload.csv,Noisy,delayed healing,KNeighborsClassifier,0.4,0.8941
diabetes_data_upload.csv,Noisy,muscle stiffness,GradientBoostingClassifier,0.4,0.8943
diabetes_data_upload.csv,Noisy,Polyphagia,SGDClassifier,0.8,0.8943
diabetes_data_upload.csv,Noisy,Gender,SGDClassifier,0.6,0.8944
diabetes_data_upload.csv,Noisy,delayed healing,ExtraTreesClassifier,0.4,0.8945
diabetes_data_upload.csv,Noisy,weakness,SVC,0.4,0.8951
diabetes_data_upload.csv,Noisy,Alopecia,GradientBoostingClassifier,0.6,0.8954
diabetes_data_upload.csv,Noisy,Polyphagia,GaussianProcessClassifier,0.4,0.8956
diabetes_data_upload.csv,Noisy,partial paresis,GradientBoostingClassifier,0.4,0.8959
diabetes_data_upload.csv,Noisy,visual blurring,SVC,0.6,0.8967
