datasetName,errorType,feature,modelName,percentage,epc_at
transfusion.csv,Outlier,Time (months),GaussianProcessClassifier,0.4,0.866
transfusion.csv,Outlier,Time (months),GradientBoostingClassifier,0.4,0.866
transfusion.csv,Noisy,Time (months),QuadraticDiscriminantAnalysis,0.4,0.866
transfusion.csv,Labels,whether he/she donated blood in March 2007,LinearDiscriminantAnalysis,0.4,0.866
transfusion.csv,Labels,whether he/she donated blood in March 2007,LogisticRegression,0.4,0.866
transfusion.csv,Labels,whether he/she donated blood in March 2007,RidgeClassifier,0.4,0.866
transfusion.csv,Noisy,Monetary (c.c. blood),RandomForestClassifier,0.6,0.8663
transfusion.csv,Noisy,Frequency (times),DecisionTreeClassifier,0.6,0.8677
transfusion.csv,Noisy,Recency (months),QuadraticDiscriminantAnalysis,0.8,0.8682
transfusion.csv,Noisy,Time (months),CatBoostClassifier,0.4,0.8684
transfusion.csv,Noisy,Time (months),DecisionTreeClassifier,0.6,0.8722
transfusion.csv,Noisy,Recency (months),QuadraticDiscriminantAnalysis,0.4,0.8727
transfusion.csv,Labels,whether he/she donated blood in March 2007,DecisionTreeClassifier,0.4,0.8747
transfusion.csv,Outlier,Time (months),DecisionTreeClassifier,0.6,0.8787
transfusion.csv,Missing,Time (months),RidgeClassifier,0.6,0.8806
transfusion.csv,Outlier,Monetary (c.c. blood),LinearDiscriminantAnalysis,0.6,0.8813
transfusion.csv,Outlier,Time (months),RidgeClassifier,0.6,0.8815
transfusion.csv,Missing,Monetary (c.c. blood),QuadraticDiscriminantAnalysis,0.4,0.886
transfusion.csv,Missing,Frequency (times),QuadraticDiscriminantAnalysis,0.4,0.886
transfusion.csv,Outlier,Monetary (c.c. blood),RandomForestClassifier,0.6,0.8873
transfusion.csv,Labels,whether he/she donated blood in March 2007,QuadraticDiscriminantAnalysis,0.8,0.8904
transfusion.csv,Outlier,Monetary (c.c. blood),KNeighborsClassifier,0.6,0.8921
transfusion.csv,Noisy,Monetary (c.c. blood),ExtraTreesClassifier,0.4,0.8923
transfusion.csv,Outlier,Recency (months),QuadraticDiscriminantAnalysis,0.8,0.8944
transfusion.csv,Noisy,Time (months),GaussianProcessClassifier,0.6,0.8948
transfusion.csv,Noisy,Monetary (c.c. blood),CatBoostClassifier,0.8,0.8968
transfusion.csv,Noisy,Recency (months),QuadraticDiscriminantAnalysis,0.6,0.8979
transfusion.csv,Labels,whether he/she donated blood in March 2007,DecisionTreeClassifier,0.6,0.8989
transfusion.csv,Noisy,Monetary (c.c. blood),CatBoostClassifier,0.4,0.911
transfusion.csv,Outlier,Time (months),RandomForestClassifier,0.6,0.9141
transfusion.csv,Outlier,Monetary (c.c. blood),LogisticRegression,0.6,0.9211
transfusion.csv,Noisy,Monetary (c.c. blood),RandomForestClassifier,0.4,0.9333
transfusion.csv,Labels,whether he/she donated blood in March 2007,CatBoostClassifier,0.8,0.9353
transfusion.csv,Noisy,Time (months),DecisionTreeClassifier,0.8,0.936
transfusion.csv,Missing,Time (months),CatBoostClassifier,0.4,0.9376
transfusion.csv,Outlier,Monetary (c.c. blood),RandomForestClassifier,0.4,0.9385
transfusion.csv,Outlier,Recency (months),RandomForestClassifier,0.4,0.9397
transfusion.csv,Outlier,Monetary (c.c. blood),DecisionTreeClassifier,0.4,0.94
transfusion.csv,Outlier,Frequency (times),GaussianProcessClassifier,0.6,0.9415
transfusion.csv,Missing,Time (months),RidgeClassifier,0.8,0.9416
transfusion.csv,Noisy,Monetary (c.c. blood),KNeighborsClassifier,0.6,0.9445
transfusion.csv,Missing,Time (months),LinearDiscriminantAnalysis,0.6,0.9449
transfusion.csv,Noisy,Frequency (times),CatBoostClassifier,0.4,0.9455
transfusion.csv,Outlier,Frequency (times),GaussianProcessClassifier,0.8,0.9462
transfusion.csv,Outlier,Recency (months),QuadraticDiscriminantAnalysis,0.6,0.9466
transfusion.csv,Labels,whether he/she donated blood in March 2007,DecisionTreeClassifier,0.8,0.9507
transfusion.csv,Noisy,Monetary (c.c. blood),AdaBoostClassifier,0.6,0.9513
transfusion.csv,Missing,Frequency (times),RandomForestClassifier,0.4,0.9536
transfusion.csv,Missing,Time (months),GaussianProcessClassifier,0.4,0.9578
transfusion.csv,Missing,Time (months),QuadraticDiscriminantAnalysis,0.6,0.9582
transfusion.csv,Noisy,Frequency (times),GradientBoostingClassifier,0.4,0.9644
transfusion.csv,Noisy,Time (months),KNeighborsClassifier,0.4,0.9655
transfusion.csv,Outlier,Time (months),RandomForestClassifier,0.4,0.9655
transfusion.csv,Noisy,Time (months),GaussianProcessClassifier,0.4,0.9676
transfusion.csv,Noisy,Monetary (c.c. blood),KNeighborsClassifier,0.8,0.968
transfusion.csv,Missing,Time (months),LinearDiscriminantAnalysis,0.8,0.9728
transfusion.csv,Noisy,Frequency (times),RandomForestClassifier,0.4,0.9776
transfusion.csv,Noisy,Frequency (times),DecisionTreeClassifier,0.4,0.9779
transfusion.csv,Labels,whether he/she donated blood in March 2007,RandomForestClassifier,0.4,0.9806
transfusion.csv,Outlier,Recency (months),QuadraticDiscriminantAnalysis,0.4,0.9814
transfusion.csv,Noisy,Monetary (c.c. blood),AdaBoostClassifier,0.4,0.9834
transfusion.csv,Outlier,Monetary (c.c. blood),LogisticRegression,0.4,0.9881
transfusion.csv,Outlier,Time (months),QuadraticDiscriminantAnalysis,0.4,0.9886
transfusion.csv,Outlier,Monetary (c.c. blood),CatBoostClassifier,0.4,0.9915
transfusion.csv,Missing,Monetary (c.c. blood),CatBoostClassifier,0.4,0.992
transfusion.csv,Noisy,Monetary (c.c. blood),GradientBoostingClassifier,0.6,0.9921
transfusion.csv,Missing,Time (months),QuadraticDiscriminantAnalysis,0.4,0.9935
transfusion.csv,Noisy,Monetary (c.c. blood),GradientBoostingClassifier,0.8,0.996
transfusion.csv,Outlier,Monetary (c.c. blood),CatBoostClassifier,0.6,0.9961
transfusion.csv,Outlier,Monetary (c.c. blood),CatBoostClassifier,0.8,0.9965
transfusion.csv,Missing,Recency (months),DecisionTreeClassifier,0.4,0.9965
transfusion.csv,Outlier,Monetary (c.c. blood),KNeighborsClassifier,0.4,0.9968
transfusion.csv,Noisy,Monetary (c.c. blood),GradientBoostingClassifier,0.4,0.9979
transfusion.csv,Noisy,Monetary (c.c. blood),DecisionTreeClassifier,0.4,0.9995
transfusion.csv,Missing,Time (months),LinearDiscriminantAnalysis,0.4,0.9999
