",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
20,heart_failure_clinical_records.csv,Missing,0.2,ejection_fraction,DecisionTreeClassifier,0.985,0.5022,0.972,0.9812,0.9766
21,heart_failure_clinical_records.csv,Missing,0.2,ejection_fraction,GradientBoostingClassifier,0.987,0.3175,0.972,0.9874,0.9797
22,heart_failure_clinical_records.csv,Missing,0.2,ejection_fraction,GaussianProcessClassifier,0.957,0.5639,0.8727,0.9929,0.9289
23,heart_failure_clinical_records.csv,Missing,0.2,ejection_fraction,KNeighborsClassifier,0.937,0.5174,0.9193,0.8889,0.9038
24,heart_failure_clinical_records.csv,Missing,0.2,ejection_fraction,SVC,0.95,0.8579,0.8447,1.0,0.9158
25,heart_failure_clinical_records.csv,Missing,0.2,ejection_fraction,AdaBoostClassifier,0.927,0.418,0.8727,0.8978,0.885
26,heart_failure_clinical_records.csv,Missing,0.2,ejection_fraction,RidgeClassifier,0.827,,0.6677,0.7651,0.7131
27,heart_failure_clinical_records.csv,Missing,0.2,ejection_fraction,LinearDiscriminantAnalysis,0.83,0.2994,0.6863,0.7621,0.7222
28,heart_failure_clinical_records.csv,Missing,0.2,ejection_fraction,LogisticRegression,0.822,0.2957,0.6739,0.7483,0.7092
29,heart_failure_clinical_records.csv,Missing,0.2,ejection_fraction,QuadraticDiscriminantAnalysis,0.82,0.2387,0.5714,0.8142,0.6715
30,heart_failure_clinical_records.csv,Missing,0.2,ejection_fraction,GaussianNB,0.815,0.242,0.5342,0.8309,0.6503
31,heart_failure_clinical_records.csv,Missing,0.2,ejection_fraction,DummyClassifier,0.678,0.5,0.0,0.0,0.0
32,heart_failure_clinical_records.csv,Missing,0.2,ejection_fraction,SGDClassifier,0.677,,0.0,0.0,0.0
33,heart_failure_clinical_records.csv,Missing,0.2,ejection_fraction,MLPClassifier,0.687,0.4953,0.0311,0.9091,0.0601
34,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,RandomForestClassifier,0.995,0.4729,0.9876,0.9969,0.9922
35,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,ExtraTreesClassifier,0.993,0.5025,0.9814,0.9968,0.989
36,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,CatBoostClassifier,0.995,0.4057,0.9876,0.9969,0.9922
37,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,DecisionTreeClassifier,0.982,0.5022,0.9658,0.978,0.9719
38,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,GradientBoostingClassifier,0.987,0.313,0.9689,0.9905,0.9796
39,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,GaussianProcessClassifier,0.957,0.5861,0.8727,0.9929,0.9289
40,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,SVC,0.948,0.8518,0.8385,1.0,0.9122
41,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,KNeighborsClassifier,0.936,0.513,0.9193,0.8862,0.9024
42,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,AdaBoostClassifier,0.932,0.4294,0.882,0.9045,0.8931
43,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,LogisticRegression,0.821,0.2939,0.6739,0.7457,0.708
44,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,RidgeClassifier,0.822,,0.6584,0.7571,0.7043
45,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,LinearDiscriminantAnalysis,0.827,0.3008,0.6832,0.756,0.7178
46,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,GaussianNB,0.819,0.2544,0.5466,0.8341,0.6604
47,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,QuadraticDiscriminantAnalysis,0.818,0.2456,0.5652,0.8125,0.6667
48,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,DummyClassifier,0.678,0.5,0.0,0.0,0.0
49,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,SGDClassifier,0.684,,0.0528,0.6071,0.0971
50,heart_failure_clinical_records.csv,Missing,0.4,ejection_fraction,MLPClassifier,0.678,0.5,0.0031,0.5,0.0062
51,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,RandomForestClassifier,0.995,0.4258,0.9876,0.9969,0.9922
52,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,ExtraTreesClassifier,0.992,0.4884,0.9814,0.9937,0.9875
53,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,CatBoostClassifier,0.994,0.396,0.9845,0.9969,0.9906
54,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,DecisionTreeClassifier,0.987,0.5022,0.9752,0.9843,0.9797
55,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,GradientBoostingClassifier,0.984,0.3154,0.9689,0.9811,0.975
56,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,GaussianProcessClassifier,0.957,0.5574,0.8727,0.9929,0.9289
57,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,KNeighborsClassifier,0.936,0.5129,0.9193,0.8862,0.9024
58,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,SVC,0.946,0.8474,0.8323,1.0,0.9085
59,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,AdaBoostClassifier,0.928,0.4146,0.8727,0.9006,0.8864
60,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,LogisticRegression,0.822,0.2906,0.6708,0.75,0.7082
61,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,RidgeClassifier,0.82,,0.6584,0.7518,0.702
62,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,LinearDiscriminantAnalysis,0.824,0.2995,0.6739,0.7535,0.7115
63,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,GaussianNB,0.819,0.277,0.5497,0.831,0.6617
64,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,QuadraticDiscriminantAnalysis,0.808,0.2597,0.5466,0.7928,0.6471
65,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,DummyClassifier,0.678,0.5,0.0,0.0,0.0
66,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,MLPClassifier,0.684,0.489,0.028,0.75,0.0539
67,heart_failure_clinical_records.csv,Missing,0.6,ejection_fraction,SGDClassifier,0.322,,1.0,0.322,0.4871
68,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,RandomForestClassifier,0.992,0.4293,0.9876,0.9876,0.9876
69,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,CatBoostClassifier,0.991,0.4057,0.9876,0.9845,0.986
70,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,ExtraTreesClassifier,0.99,0.4644,0.9814,0.9875,0.9844
71,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,DecisionTreeClassifier,0.978,0.5,0.9752,0.9573,0.9662
72,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,GradientBoostingClassifier,0.978,0.3258,0.9503,0.9808,0.9653
73,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,GaussianProcessClassifier,0.954,0.533,0.8727,0.9825,0.9243
74,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,KNeighborsClassifier,0.936,0.5129,0.9193,0.8862,0.9024
75,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,SVC,0.914,0.7391,0.7329,1.0,0.8459
76,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,AdaBoostClassifier,0.922,0.4608,0.8665,0.8885,0.8774
77,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,LogisticRegression,0.825,0.2941,0.6708,0.7579,0.7117
78,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,RidgeClassifier,0.823,,0.6584,0.7599,0.7055
79,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,LinearDiscriminantAnalysis,0.825,0.305,0.677,0.7543,0.7136
80,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,GaussianNB,0.807,0.3391,0.6242,0.7363,0.6756
81,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,QuadraticDiscriminantAnalysis,0.816,0.3455,0.6988,0.7212,0.7098
82,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,DummyClassifier,0.678,0.5,0.0,0.0,0.0
83,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,MLPClassifier,0.705,0.4593,0.236,0.608,0.34
84,heart_failure_clinical_records.csv,Missing,0.8,ejection_fraction,SGDClassifier,0.322,,1.0,0.322,0.4871
85,heart_failure_clinical_records.csv,Missing,0.2,platelets,RandomForestClassifier,0.995,0.4675,0.9876,0.9969,0.9922
86,heart_failure_clinical_records.csv,Missing,0.2,platelets,CatBoostClassifier,0.996,0.3795,0.9907,0.9969,0.9938
87,heart_failure_clinical_records.csv,Missing,0.2,platelets,ExtraTreesClassifier,0.994,0.4997,0.9845,0.9969,0.9906
88,heart_failure_clinical_records.csv,Missing,0.2,platelets,DecisionTreeClassifier,0.991,0.5022,0.9814,0.9906,0.986
89,heart_failure_clinical_records.csv,Missing,0.2,platelets,GradientBoostingClassifier,0.978,0.3007,0.9596,0.9717,0.9656
90,heart_failure_clinical_records.csv,Missing,0.2,platelets,GaussianProcessClassifier,0.958,0.5616,0.8727,0.9965,0.9305
91,heart_failure_clinical_records.csv,Missing,0.2,platelets,SVC,0.95,0.8585,0.8447,1.0,0.9158
92,heart_failure_clinical_records.csv,Missing,0.2,platelets,AdaBoostClassifier,0.93,0.4227,0.882,0.8987,0.8903
93,heart_failure_clinical_records.csv,Missing,0.2,platelets,KNeighborsClassifier,0.937,0.4842,0.9193,0.8889,0.9038
94,heart_failure_clinical_records.csv,Missing,0.2,platelets,RidgeClassifier,0.833,,0.6801,0.7739,0.724
95,heart_failure_clinical_records.csv,Missing,0.2,platelets,LinearDiscriminantAnalysis,0.827,0.2965,0.6832,0.756,0.7178
96,heart_failure_clinical_records.csv,Missing,0.2,platelets,LogisticRegression,0.82,0.2901,0.6553,0.7536,0.701
97,heart_failure_clinical_records.csv,Missing,0.2,platelets,QuadraticDiscriminantAnalysis,0.819,0.2407,0.5683,0.8133,0.6691
98,heart_failure_clinical_records.csv,Missing,0.2,platelets,GaussianNB,0.806,0.2398,0.5124,0.8168,0.6298
99,heart_failure_clinical_records.csv,Missing,0.2,platelets,DummyClassifier,0.678,0.5,0.0,0.0,0.0
100,heart_failure_clinical_records.csv,Missing,0.2,platelets,SGDClassifier,0.677,,0.0,0.0,0.0
101,heart_failure_clinical_records.csv,Missing,0.2,platelets,MLPClassifier,0.677,0.5,0.0,0.0,0.0
102,heart_failure_clinical_records.csv,Missing,0.4,platelets,CatBoostClassifier,0.997,0.3783,0.9938,0.9969,0.9953
103,heart_failure_clinical_records.csv,Missing,0.4,platelets,RandomForestClassifier,0.997,0.4579,0.9938,0.9969,0.9953
104,heart_failure_clinical_records.csv,Missing,0.4,platelets,ExtraTreesClassifier,0.991,0.5048,0.9783,0.9937,0.9859
105,heart_failure_clinical_records.csv,Missing,0.4,platelets,DecisionTreeClassifier,0.989,0.5022,0.9814,0.9844,0.9829
106,heart_failure_clinical_records.csv,Missing,0.4,platelets,GradientBoostingClassifier,0.976,0.304,0.9503,0.9745,0.9623
107,heart_failure_clinical_records.csv,Missing,0.4,platelets,GaussianProcessClassifier,0.951,0.5879,0.8478,1.0,0.9176
108,heart_failure_clinical_records.csv,Missing,0.4,platelets,SVC,0.943,0.8407,0.823,1.0,0.9029
109,heart_failure_clinical_records.csv,Missing,0.4,platelets,AdaBoostClassifier,0.934,0.4392,0.8944,0.9,0.8972
110,heart_failure_clinical_records.csv,Missing,0.4,platelets,KNeighborsClassifier,0.899,0.4656,0.882,0.8184,0.849
111,heart_failure_clinical_records.csv,Missing,0.4,platelets,RidgeClassifier,0.834,,0.6801,0.7766,0.7252
112,heart_failure_clinical_records.csv,Missing,0.4,platelets,LinearDiscriminantAnalysis,0.83,0.2957,0.6832,0.7639,0.7213
113,heart_failure_clinical_records.csv,Missing,0.4,platelets,LogisticRegression,0.815,0.2888,0.6429,0.7473,0.6912
114,heart_failure_clinical_records.csv,Missing,0.4,platelets,GaussianNB,0.81,0.2414,0.5217,0.8235,0.6388
115,heart_failure_clinical_records.csv,Missing,0.4,platelets,QuadraticDiscriminantAnalysis,0.812,0.2485,0.5621,0.7939,0.6582
116,heart_failure_clinical_records.csv,Missing,0.4,platelets,DummyClassifier,0.678,0.5,0.0,0.0,0.0
117,heart_failure_clinical_records.csv,Missing,0.4,platelets,MLPClassifier,0.677,0.5,0.0,0.0,0.0
118,heart_failure_clinical_records.csv,Missing,0.4,platelets,SGDClassifier,0.322,,1.0,0.322,0.4871
119,heart_failure_clinical_records.csv,Missing,0.6,platelets,CatBoostClassifier,0.997,0.3738,0.9938,0.9969,0.9953
120,heart_failure_clinical_records.csv,Missing,0.6,platelets,RandomForestClassifier,0.996,0.4504,0.9907,0.9969,0.9938
121,heart_failure_clinical_records.csv,Missing,0.6,platelets,ExtraTreesClassifier,0.991,0.4847,0.9752,0.9968,0.9859
122,heart_failure_clinical_records.csv,Missing,0.6,platelets,DecisionTreeClassifier,0.988,0.5022,0.9783,0.9844,0.9813
123,heart_failure_clinical_records.csv,Missing,0.6,platelets,GradientBoostingClassifier,0.978,0.3022,0.9596,0.9717,0.9656
124,heart_failure_clinical_records.csv,Missing,0.6,platelets,GaussianProcessClassifier,0.945,0.5352,0.8323,0.9963,0.9069
125,heart_failure_clinical_records.csv,Missing,0.6,platelets,SVC,0.925,0.7959,0.7671,1.0,0.8682
126,heart_failure_clinical_records.csv,Missing,0.6,platelets,AdaBoostClassifier,0.933,0.4354,0.8851,0.9048,0.8948
127,heart_failure_clinical_records.csv,Missing,0.6,platelets,KNeighborsClassifier,0.813,0.3907,0.6988,0.7143,0.7064
128,heart_failure_clinical_records.csv,Missing,0.6,platelets,RidgeClassifier,0.835,,0.6801,0.7794,0.7264
129,heart_failure_clinical_records.csv,Missing,0.6,platelets,LinearDiscriminantAnalysis,0.831,0.2954,0.6832,0.7666,0.7225
130,heart_failure_clinical_records.csv,Missing,0.6,platelets,LogisticRegression,0.837,0.2916,0.7143,0.7641,0.7384
131,heart_failure_clinical_records.csv,Missing,0.6,platelets,QuadraticDiscriminantAnalysis,0.822,0.2542,0.6056,0.7927,0.6866
132,heart_failure_clinical_records.csv,Missing,0.6,platelets,GaussianNB,0.83,0.2599,0.5932,0.8304,0.692
133,heart_failure_clinical_records.csv,Missing,0.6,platelets,DummyClassifier,0.678,0.5,0.0,0.0,0.0
134,heart_failure_clinical_records.csv,Missing,0.6,platelets,SGDClassifier,0.684,,0.0528,0.6071,0.0971
135,heart_failure_clinical_records.csv,Missing,0.6,platelets,MLPClassifier,0.678,0.5,0.0031,0.5,0.0062
136,heart_failure_clinical_records.csv,Missing,0.8,platelets,RandomForestClassifier,0.993,0.4173,0.9907,0.9876,0.9891
137,heart_failure_clinical_records.csv,Missing,0.8,platelets,CatBoostClassifier,0.994,0.3889,0.9938,0.9877,0.9907
138,heart_failure_clinical_records.csv,Missing,0.8,platelets,ExtraTreesClassifier,0.99,0.4553,0.9845,0.9845,0.9845
139,heart_failure_clinical_records.csv,Missing,0.8,platelets,DecisionTreeClassifier,0.984,0.5,0.9752,0.9752,0.9752
140,heart_failure_clinical_records.csv,Missing,0.8,platelets,GradientBoostingClassifier,0.975,0.3109,0.9596,0.9626,0.9611
141,heart_failure_clinical_records.csv,Missing,0.8,platelets,GaussianProcessClassifier,0.894,0.5193,0.6894,0.9737,0.8073
142,heart_failure_clinical_records.csv,Missing,0.8,platelets,SVC,0.88,0.6954,0.6366,0.9856,0.7736
143,heart_failure_clinical_records.csv,Missing,0.8,platelets,AdaBoostClassifier,0.931,0.446,0.8882,0.8966,0.8924
144,heart_failure_clinical_records.csv,Missing,0.8,platelets,KNeighborsClassifier,0.727,0.3929,0.4689,0.5968,0.5252
145,heart_failure_clinical_records.csv,Missing,0.8,platelets,RidgeClassifier,0.845,,0.7143,0.785,0.748
146,heart_failure_clinical_records.csv,Missing,0.8,platelets,LinearDiscriminantAnalysis,0.846,0.2964,0.7236,0.7819,0.7516
147,heart_failure_clinical_records.csv,Missing,0.8,platelets,LogisticRegression,0.838,0.2921,0.7143,0.7667,0.7395
148,heart_failure_clinical_records.csv,Missing,0.8,platelets,QuadraticDiscriminantAnalysis,0.833,0.2785,0.646,0.7969,0.7136
149,heart_failure_clinical_records.csv,Missing,0.8,platelets,GaussianNB,0.821,0.301,0.6056,0.7895,0.6854
150,heart_failure_clinical_records.csv,Missing,0.8,platelets,DummyClassifier,0.678,0.5,0.0,0.0,0.0
151,heart_failure_clinical_records.csv,Missing,0.8,platelets,MLPClassifier,0.532,0.5204,0.8975,0.3992,0.5526
152,heart_failure_clinical_records.csv,Missing,0.8,platelets,SGDClassifier,0.677,,0.0,0.0,0.0
153,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,RandomForestClassifier,0.994,0.4782,0.9876,0.9938,0.9907
154,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,ExtraTreesClassifier,0.992,0.5026,0.9783,0.9968,0.9875
155,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,CatBoostClassifier,0.993,0.3635,0.9845,0.9937,0.9891
156,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,DecisionTreeClassifier,0.99,0.5022,0.9845,0.9845,0.9845
157,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,GradientBoostingClassifier,0.983,0.2996,0.9596,0.9872,0.9732
158,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,GaussianProcessClassifier,0.958,0.5513,0.8727,0.9965,0.9305
159,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,SVC,0.951,0.8605,0.8478,1.0,0.9176
160,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,KNeighborsClassifier,0.938,0.513,0.9193,0.8916,0.9052
161,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,AdaBoostClassifier,0.93,0.4065,0.8727,0.9065,0.8892
162,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,RidgeClassifier,0.834,,0.6832,0.7746,0.7261
163,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,LinearDiscriminantAnalysis,0.834,0.2993,0.6988,0.7653,0.7305
164,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,LogisticRegression,0.822,0.2926,0.6708,0.75,0.7082
165,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,GaussianNB,0.816,0.2363,0.5186,0.852,0.6448
166,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,QuadraticDiscriminantAnalysis,0.816,0.2485,0.559,0.8108,0.6618
167,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,DummyClassifier,0.678,0.5,0.0,0.0,0.0
168,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,MLPClassifier,0.689,0.4898,0.0652,0.6774,0.119
169,heart_failure_clinical_records.csv,Missing,0.2,serum_creatinine,SGDClassifier,0.684,,0.0528,0.6071,0.0971
170,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,RandomForestClassifier,0.995,0.5005,0.9876,0.9969,0.9922
171,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,ExtraTreesClassifier,0.993,0.5046,0.9814,0.9968,0.989
172,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,CatBoostClassifier,0.993,0.3658,0.9845,0.9937,0.9891
173,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,DecisionTreeClassifier,0.988,0.5022,0.9845,0.9784,0.9814
174,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,GradientBoostingClassifier,0.979,0.3299,0.9503,0.9839,0.9668
175,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,GaussianProcessClassifier,0.958,0.5509,0.8727,0.9965,0.9305
176,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,SVC,0.951,0.8605,0.8478,1.0,0.9176
177,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,KNeighborsClassifier,0.938,0.513,0.9193,0.8916,0.9052
178,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,AdaBoostClassifier,0.934,0.4078,0.8882,0.9051,0.8966
179,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,LinearDiscriminantAnalysis,0.835,0.303,0.6988,0.7679,0.7317
180,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,RidgeClassifier,0.837,,0.6988,0.7732,0.7341
181,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,LogisticRegression,0.821,0.295,0.6677,0.7491,0.7061
182,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,GaussianNB,0.819,0.2373,0.5311,0.8507,0.6539
183,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,QuadraticDiscriminantAnalysis,0.832,0.2662,0.6118,0.8208,0.7011
184,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,DummyClassifier,0.678,0.5,0.0,0.0,0.0
185,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,MLPClassifier,0.706,0.4713,0.1273,0.7593,0.2181
186,heart_failure_clinical_records.csv,Missing,0.4,serum_creatinine,SGDClassifier,0.684,,0.0528,0.6071,0.0971
187,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,RandomForestClassifier,0.995,0.427,0.9876,0.9969,0.9922
188,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,ExtraTreesClassifier,0.992,0.4861,0.9783,0.9968,0.9875
189,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,CatBoostClassifier,0.993,0.3425,0.9814,0.9968,0.989
190,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,DecisionTreeClassifier,0.985,0.5022,0.972,0.9812,0.9766
191,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,GradientBoostingClassifier,0.984,0.3208,0.9627,0.9873,0.9748
192,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,GaussianProcessClassifier,0.958,0.532,0.8727,0.9965,0.9305
193,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,SVC,0.951,0.8607,0.8478,1.0,0.9176
194,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,KNeighborsClassifier,0.938,0.513,0.9193,0.8916,0.9052
195,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,AdaBoostClassifier,0.926,0.4083,0.8509,0.9133,0.881
196,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,LinearDiscriminantAnalysis,0.832,0.3063,0.6988,0.7601,0.7282
197,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,RidgeClassifier,0.831,,0.6863,0.7647,0.7234
198,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,LogisticRegression,0.821,0.2952,0.6801,0.7424,0.7099
199,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,GaussianNB,0.823,0.2385,0.5435,0.8537,0.6641
200,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,QuadraticDiscriminantAnalysis,0.831,0.295,0.6242,0.8072,0.704
201,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,DummyClassifier,0.678,0.5,0.0,0.0,0.0
202,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,MLPClassifier,0.678,0.4984,0.0031,0.5,0.0062
203,heart_failure_clinical_records.csv,Missing,0.6,serum_creatinine,SGDClassifier,0.684,,0.0528,0.6071,0.0971
204,heart_failure_clinical_records.csv,Missing,0.8,serum_creatinine,RandomForestClassifier,0.992,0.4062,0.9876,0.9876,0.9876
205,heart_failure_clinical_records.csv,Missing,0.8,serum_creatinine,CatBoostClassifier,0.99,0.3636,0.9845,0.9845,0.9845
206,heart_failure_clinical_records.csv,Missing,0.8,serum_creatinine,ExtraTreesClassifier,0.988,0.4616,0.9783,0.9844,0.9813
207,heart_failure_clinical_records.csv,Missing,0.8,serum_creatinine,DecisionTreeClassifier,0.985,0.5,0.9783,0.9752,0.9767
208,heart_failure_clinical_records.csv,Missing,0.8,serum_creatinine,GradientBoostingClassifier,0.977,0.348,0.9472,0.9807,0.9637
209,heart_failure_clinical_records.csv,Missing,0.8,serum_creatinine,GaussianProcessClassifier,0.958,0.5243,0.8727,0.9965,0.9305
210,heart_failure_clinical_records.csv,Missing,0.8,serum_creatinine,SVC,0.951,0.8581,0.8478,1.0,0.9176
211,heart_failure_clinical_records.csv,Missing,0.8,serum_creatinine,KNeighborsClassifier,0.938,0.513,0.9193,0.8916,0.9052
212,heart_failure_clinical_records.csv,Missing,0.8,serum_creatinine,AdaBoostClassifier,0.912,0.4268,0.8199,0.898,0.8571
213,heart_failure_clinical_records.csv,Missing,0.8,serum_creatinine,RidgeClassifier,0.825,,0.6739,0.7561,0.7126
214,heart_failure_clinical_records.csv,Missing,0.8,serum_creatinine,LinearDiscriminantAnalysis,0.826,0.3098,0.6925,0.7483,0.7194
